SOLAR_RADIATION,PRECIPITATION,WIND_SPEED,LEAF_WETNESS,HC_AIR_TEMPERATURE,HC_RELATIVE_HUMIDITY,DEW_POINT,DATE
240.0,0.0,2.3,0.0,24.66,0.0,0.0,2021-05-31 18:00:00
100.0,0.0,2.1,0.0,23.78,0.0,0.0,2021-05-31 19:00:00
15.0,0.0,1.9,0.0,22.11,0.0,0.0,2021-05-31 20:00:00
0.0,0.0,1.6,0.0,20.85,0.0,0.0,2021-05-31 21:00:00
0.0,0.0,1.3,0.0,20.23,0.0,0.0,2021-05-31 22:00:00
0.0,0.0,2.9,0.0,20.12,0.0,0.0,2021-05-31 23:00:00
0.0,0.0,3.2,0.0,19.92,0.0,0.0,2021-06-01 00:00:00
0.0,0.0,3.8,5.0,19.99,0.0,0.0,2021-06-01 01:00:00
0.0,0.0,4.2,30.0,19.36,0.0,0.0,2021-06-01 02:00:00
0.0,0.0,2.8,0.0,19.04,0.0,0.0,2021-06-01 03:00:00
0.0,0.4,1.0,30.0,18.51,0.0,0.0,2021-06-01 04:00:00
0.0,0.2,1.8,60.0,17.93,0.0,0.0,2021-06-01 05:00:00
12.0,0.6,0.5,60.0,17.88,0.0,0.0,2021-06-01 06:00:00
76.0,0.0,0.0,60.0,18.33,0.0,0.0,2021-06-01 07:00:00
145.0,0.0,0.0,25.0,19.52,0.0,0.0,2021-06-01 08:00:00
65.0,0.2,0.1,25.0,19.46,0.0,0.0,2021-06-01 09:00:00
90.0,0.0,0.0,40.0,19.48,0.0,0.0,2021-06-01 10:00:00
459.0,0.0,0.5,0.0,21.49,0.0,0.0,2021-06-01 11:00:00
525.0,0.0,1.0,0.0,22.74,0.0,0.0,2021-06-01 12:00:00
596.0,0.0,0.7,0.0,23.9,0.0,0.0,2021-06-01 13:00:00
787.0,0.0,0.8,0.0,25.5,0.0,0.0,2021-06-01 14:00:00
571.0,0.0,1.6,0.0,24.91,0.0,0.0,2021-06-01 15:00:00
258.0,0.0,1.7,0.0,23.9,0.0,0.0,2021-06-01 16:00:00
274.0,0.0,1.5,0.0,23.87,0.0,0.0,2021-06-01 17:00:00
184.0,0.0,1.0,0.0,23.71,0.0,0.0,2021-06-01 18:00:00
99.0,0.0,0.3,0.0,23.07,0.0,0.0,2021-06-01 19:00:00
10.0,0.0,0.0,0.0,22.13,0.0,0.0,2021-06-01 20:00:00
0.0,0.0,0.1,0.0,21.43,0.0,0.0,2021-06-01 21:00:00
0.0,0.2,0.5,10.0,20.59,0.0,0.0,2021-06-01 22:00:00
0.0,22.8,1.6,50.0,18.9,0.0,0.0,2021-06-01 23:00:00
0.0,0.8,0.5,60.0,17.6,0.0,0.0,2021-06-02 00:00:00
0.0,0.8,0.1,60.0,17.67,0.0,0.0,2021-06-02 01:00:00
0.0,13.6,1.9,60.0,17.1,0.0,0.0,2021-06-02 02:00:00
0.0,4.8,2.2,25.0,15.64,0.0,0.0,2021-06-02 03:00:00
0.0,3.0,2.1,35.0,15.28,0.0,0.0,2021-06-02 04:00:00
0.0,0.0,1.4,0.0,15.38,0.0,0.0,2021-06-02 05:00:00
19.0,0.0,1.5,0.0,16.16,0.0,0.0,2021-06-02 06:00:00
82.0,0.0,1.1,0.0,16.68,0.0,0.0,2021-06-02 07:00:00
211.0,0.0,2.2,0.0,17.64,0.0,0.0,2021-06-02 08:00:00
574.0,0.0,2.8,0.0,19.6,0.0,0.0,2021-06-02 09:00:00
339.0,0.0,2.8,0.0,19.63,0.0,0.0,2021-06-02 10:00:00
578.0,0.0,3.1,0.0,20.41,0.0,0.0,2021-06-02 11:00:00
544.0,0.0,4.2,0.0,20.72,0.0,0.0,2021-06-02 12:00:00
311.0,0.0,3.6,0.0,19.71,0.0,0.0,2021-06-02 13:00:00
289.0,0.0,3.3,0.0,19.53,0.0,0.0,2021-06-02 14:00:00
222.0,0.2,2.7,0.0,19.06,0.0,0.0,2021-06-02 15:00:00
389.0,0.0,3.3,0.0,20.0,0.0,0.0,2021-06-02 16:00:00
501.0,0.0,3.0,0.0,21.06,0.0,0.0,2021-06-02 17:00:00
239.0,0.0,3.4,0.0,20.76,0.0,0.0,2021-06-02 18:00:00
129.0,0.0,2.5,0.0,20.4,0.0,0.0,2021-06-02 19:00:00
30.0,0.0,2.1,0.0,19.15,0.0,0.0,2021-06-02 20:00:00
0.0,0.0,0.8,0.0,17.02,0.0,0.0,2021-06-02 21:00:00
0.0,0.0,1.3,0.0,16.36,0.0,0.0,2021-06-02 22:00:00
0.0,0.0,1.4,0.0,15.66,0.0,0.0,2021-06-02 23:00:00
0.0,0.0,2.1,0.0,15.42,0.0,0.0,2021-06-03 00:00:00
0.0,0.0,0.6,0.0,14.81,0.0,0.0,2021-06-03 01:00:00
0.0,0.0,0.6,0.0,14.1,0.0,0.0,2021-06-03 02:00:00
0.0,0.0,1.5,0.0,14.35,0.0,0.0,2021-06-03 03:00:00
0.0,0.0,1.8,0.0,14.4,0.0,0.0,2021-06-03 04:00:00
0.0,0.0,2.6,0.0,14.36,0.0,0.0,2021-06-03 05:00:00
38.0,0.0,2.6,0.0,14.37,0.0,0.0,2021-06-03 06:00:00
189.0,0.0,2.9,0.0,15.57,0.0,0.0,2021-06-03 07:00:00
290.0,0.0,3.2,0.0,16.87,0.0,0.0,2021-06-03 08:00:00
464.0,0.0,4.3,0.0,17.15,0.0,0.0,2021-06-03 09:00:00
616.0,0.0,4.3,0.0,17.58,0.0,0.0,2021-06-03 10:00:00
787.0,0.0,4.4,0.0,18.73,0.0,0.0,2021-06-03 11:00:00
653.0,0.0,3.6,0.0,18.93,0.0,0.0,2021-06-03 12:00:00
811.0,0.0,4.9,0.0,19.6,0.0,0.0,2021-06-03 13:00:00
784.0,0.0,4.8,0.0,20.1,0.0,0.0,2021-06-03 14:00:00
309.0,0.0,4.1,0.0,19.34,0.0,0.0,2021-06-03 15:00:00
361.0,0.0,3.7,0.0,19.12,0.0,0.0,2021-06-03 16:00:00
517.0,0.0,3.1,0.0,19.99,0.0,0.0,2021-06-03 17:00:00
198.0,0.0,3.4,0.0,18.67,0.0,0.0,2021-06-03 18:00:00
108.0,0.0,3.5,0.0,17.2,0.0,0.0,2021-06-03 19:00:00
21.0,0.0,3.3,0.0,15.82,0.0,0.0,2021-06-03 20:00:00
0.0,0.0,2.7,0.0,14.96,0.0,0.0,2021-06-03 21:00:00
0.0,0.0,1.7,0.0,14.57,0.0,0.0,2021-06-03 22:00:00
0.0,0.0,0.8,0.0,13.63,0.0,0.0,2021-06-03 23:00:00
0.0,0.0,0.0,0.0,12.99,0.0,0.0,2021-06-04 00:00:00
0.0,0.0,0.8,0.0,12.86,0.0,0.0,2021-06-04 01:00:00
0.0,0.0,1.1,0.0,12.39,0.0,0.0,2021-06-04 02:00:00
0.0,0.0,0.9,0.0,12.4,0.0,0.0,2021-06-04 03:00:00
0.0,0.0,0.7,0.0,12.44,0.0,0.0,2021-06-04 04:00:00
0.0,0.0,0.1,0.0,12.37,0.0,0.0,2021-06-04 05:00:00
27.0,0.0,0.2,0.0,12.71,0.0,0.0,2021-06-04 06:00:00
50.0,0.2,0.4,0.0,13.24,0.0,0.0,2021-06-04 07:00:00
150.0,0.0,0.8,0.0,14.32,0.0,0.0,2021-06-04 08:00:00
198.0,0.0,1.9,0.0,15.69,0.0,0.0,2021-06-04 09:00:00
192.0,0.6,2.4,10.0,15.57,0.0,0.0,2021-06-04 10:00:00
157.0,0.2,2.1,40.0,15.11,0.0,0.0,2021-06-04 11:00:00
232.0,0.2,2.5,0.0,15.39,0.0,0.0,2021-06-04 12:00:00
236.0,0.2,2.6,0.0,15.56,0.0,0.0,2021-06-04 13:00:00
450.0,0.0,3.4,0.0,16.78,0.0,0.0,2021-06-04 14:00:00
288.0,0.2,2.4,0.0,16.85,0.0,0.0,2021-06-04 15:00:00
416.0,0.0,2.9,0.0,17.64,0.0,0.0,2021-06-04 16:00:00
287.0,0.0,2.6,0.0,18.28,0.0,0.0,2021-06-04 17:00:00
121.0,0.0,1.8,0.0,17.25,0.0,0.0,2021-06-04 18:00:00
47.0,0.2,1.0,0.0,16.39,0.0,0.0,2021-06-04 19:00:00
0.0,1.0,0.7,5.0,15.42,0.0,0.0,2021-06-04 20:00:00
0.0,4.0,1.6,60.0,5.03,0.0,0.0,2021-06-04 21:00:00
0.0,1.8,2.0,45.0,14.29,0.0,0.0,2021-06-04 22:00:00
0.0,0.0,2.9,0.0,14.57,0.0,0.0,2021-06-04 23:00:00
0.0,0.0,2.7,0.0,14.61,0.0,0.0,2021-06-05 00:00:00
0.0,0.0,2.5,0.0,14.54,0.0,0.0,2021-06-05 01:00:00
0.0,0.4,2.4,0.0,14.58,0.0,0.0,2021-06-05 02:00:00
0.0,0.0,2.0,0.0,14.52,0.0,0.0,2021-06-05 03:00:00
0.0,0.0,2.4,0.0,14.49,0.0,0.0,2021-06-05 04:00:00
0.0,0.0,2.3,0.0,14.43,0.0,0.0,2021-06-05 05:00:00
36.0,0.0,2.2,0.0,14.77,0.0,0.0,2021-06-05 06:00:00
107.0,0.0,2.3,0.0,15.27,0.0,0.0,2021-06-05 07:00:00
198.0,0.0,2.7,0.0,16.11,0.0,0.0,2021-06-05 08:00:00
222.0,0.0,2.8,0.0,16.79,0.0,0.0,2021-06-05 09:00:00
502.0,0.0,3.4,0.0,18.47,0.0,0.0,2021-06-05 10:00:00
710.0,0.0,3.9,0.0,19.79,0.0,0.0,2021-06-05 11:00:00
794.0,0.0,3.9,0.0,20.2,0.0,0.0,2021-06-05 12:00:00
708.0,0.0,4.2,0.0,20.59,0.0,0.0,2021-06-05 13:00:00
412.0,0.0,3.9,0.0,19.61,0.0,0.0,2021-06-05 14:00:00
289.0,0.2,3.4,0.0,18.41,0.0,0.0,2021-06-05 15:00:00
118.0,2.6,4.0,20.0,16.39,0.0,0.0,2021-06-05 16:00:00
83.0,2.0,2.6,60.0,16.28,0.0,0.0,2021-06-05 17:00:00
46.0,2.0,1.8,60.0,16.17,0.0,0.0,2021-06-05 18:00:00
48.0,1.0,2.0,60.0,16.47,0.0,0.0,2021-06-05 19:00:00
20.0,0.0,1.0,45.0,16.25,0.0,0.0,2021-06-05 20:00:00
0.0,0.0,1.0,0.0,15.77,0.0,0.0,2021-06-05 21:00:00
0.0,0.0,1.1,0.0,15.39,0.0,0.0,2021-06-05 22:00:00
0.0,0.0,1.9,0.0,14.86,0.0,0.0,2021-06-05 23:00:00
0.0,0.0,1.3,0.0,14.51,0.0,0.0,2021-06-06 00:00:00
0.0,0.0,0.4,0.0,13.54,0.0,0.0,2021-06-06 01:00:00
0.0,0.0,1.2,0.0,13.37,0.0,0.0,2021-06-06 02:00:00
0.0,0.0,0.2,0.0,12.59,0.0,0.0,2021-06-06 03:00:00
0.0,0.0,0.1,0.0,11.77,0.0,0.0,2021-06-06 04:00:00
0.0,0.2,0.2,0.0,11.42,0.0,0.0,2021-06-06 05:00:00
61.0,0.0,0.2,0.0,12.19,0.0,0.0,2021-06-06 06:00:00
222.0,0.0,1.6,0.0,14.37,0.0,0.0,2021-06-06 07:00:00
282.0,0.0,2.2,0.0,16.32,0.0,0.0,2021-06-06 08:00:00
555.0,0.0,2.0,0.0,18.43,0.0,0.0,2021-06-06 09:00:00
722.0,0.0,1.8,0.0,20.04,0.0,0.0,2021-06-06 10:00:00
605.0,0.0,1.7,0.0,20.9,0.0,0.0,2021-06-06 11:00:00
552.0,0.0,1.6,0.0,21.18,0.0,0.0,2021-06-06 12:00:00
715.0,0.0,1.3,0.0,21.96,0.0,0.0,2021-06-06 13:00:00
744.0,0.0,1.2,0.0,22.55,0.0,0.0,2021-06-06 14:00:00
706.0,0.0,1.7,0.0,23.04,0.0,0.0,2021-06-06 15:00:00
620.0,0.0,2.7,0.0,22.0,0.0,0.0,2021-06-06 16:00:00
401.0,0.0,3.0,0.0,20.64,0.0,0.0,2021-06-06 17:00:00
154.0,0.0,1.8,0.0,19.3,0.0,0.0,2021-06-06 18:00:00
51.0,0.0,1.0,0.0,18.07,0.0,0.0,2021-06-06 19:00:00
9.0,0.0,0.9,0.0,17.6,0.0,0.0,2021-06-06 20:00:00
0.0,0.0,1.7,0.0,17.14,0.0,0.0,2021-06-06 21:00:00
0.0,0.0,1.4,0.0,16.52,0.0,0.0,2021-06-06 22:00:00
0.0,0.0,1.6,0.0,15.94,0.0,0.0,2021-06-06 23:00:00
0.0,0.0,1.5,0.0,15.15,0.0,0.0,2021-06-07 00:00:00
0.0,0.0,0.8,0.0,14.34,0.0,0.0,2021-06-07 01:00:00
0.0,0.0,0.5,0.0,13.65,0.0,0.0,2021-06-07 02:00:00
0.0,0.0,0.6,0.0,13.31,0.0,0.0,2021-06-07 03:00:00
0.0,0.0,1.9,0.0,13.68,0.0,0.0,2021-06-07 04:00:00
0.0,0.0,1.6,0.0,13.31,0.0,0.0,2021-06-07 05:00:00
88.0,0.0,1.5,0.0,14.01,0.0,0.0,2021-06-07 06:00:00
149.0,0.0,1.6,0.0,15.53,0.0,0.0,2021-06-07 07:00:00
211.0,0.0,1.7,0.0,16.36,0.0,0.0,2021-06-07 08:00:00
282.0,0.0,3.4,0.0,17.37,0.0,0.0,2021-06-07 09:00:00
649.0,0.0,4.0,0.0,17.71,0.0,0.0,2021-06-07 10:00:00
322.0,0.0,2.6,0.0,16.33,0.0,0.0,2021-06-07 11:00:00
227.0,0.0,2.4,0.0,16.95,0.0,0.0,2021-06-07 12:00:00
426.0,0.0,2.3,0.0,18.4,0.0,0.0,2021-06-07 13:00:00
852.0,0.0,3.7,0.0,20.55,0.0,0.0,2021-06-07 14:00:00
590.0,0.0,3.8,0.0,20.39,0.0,0.0,2021-06-07 15:00:00
584.0,0.0,4.0,0.0,20.51,0.0,0.0,2021-06-07 16:00:00
407.0,0.0,3.7,0.0,20.63,0.0,0.0,2021-06-07 17:00:00
272.0,0.0,3.4,0.0,20.4,0.0,0.0,2021-06-07 18:00:00
112.0,0.0,3.5,0.0,19.75,0.0,0.0,2021-06-07 19:00:00
24.0,0.0,2.4,0.0,18.53,0.0,0.0,2021-06-07 20:00:00
0.0,0.0,1.4,0.0,16.94,0.0,0.0,2021-06-07 21:00:00
0.0,0.0,1.4,0.0,15.72,0.0,0.0,2021-06-07 22:00:00
0.0,0.0,1.6,0.0,15.07,0.0,0.0,2021-06-07 23:00:00
0.0,0.0,0.7,0.0,13.92,0.0,0.0,2021-06-08 00:00:00
0.0,0.0,0.3,0.0,12.94,0.0,0.0,2021-06-08 01:00:00
0.0,0.0,0.0,0.0,12.01,0.0,0.0,2021-06-08 02:00:00
0.0,0.0,0.0,0.0,11.23,0.0,0.0,2021-06-08 03:00:00
0.0,0.0,0.5,0.0,11.23,0.0,0.0,2021-06-08 04:00:00
0.0,0.0,0.1,0.0,11.74,0.0,0.0,2021-06-08 05:00:00
36.0,0.0,0.2,0.0,12.75,0.0,0.0,2021-06-08 06:00:00
164.0,0.0,0.5,0.0,14.51,0.0,0.0,2021-06-08 07:00:00
213.0,0.0,1.0,0.0,16.07,0.0,0.0,2021-06-08 08:00:00
520.0,0.0,2.0,0.0,18.13,0.0,0.0,2021-06-08 09:00:00
699.0,0.0,2.5,0.0,20.28,0.0,0.0,2021-06-08 10:00:00
814.0,0.0,3.0,0.0,21.51,0.0,0.0,2021-06-08 11:00:00
879.0,0.0,3.6,0.0,22.29,0.0,0.0,2021-06-08 12:00:00
891.0,0.0,3.4,0.0,23.54,0.0,0.0,2021-06-08 13:00:00
865.0,0.0,4.0,0.0,23.42,0.0,0.0,2021-06-08 14:00:00
712.0,0.0,3.7,0.0,23.54,0.0,0.0,2021-06-08 15:00:00
601.0,0.0,3.7,0.0,23.68,0.0,0.0,2021-06-08 16:00:00
398.0,0.0,3.6,0.0,22.91,0.0,0.0,2021-06-08 17:00:00
250.0,0.0,3.5,0.0,22.48,0.0,0.0,2021-06-08 18:00:00
117.0,0.0,3.2,0.0,21.74,0.0,0.0,2021-06-08 19:00:00
15.0,0.0,2.0,0.0,20.3,0.0,0.0,2021-06-08 20:00:00
0.0,0.0,0.8,0.0,18.22,0.0,0.0,2021-06-08 21:00:00
0.0,0.0,0.8,0.0,17.34,0.0,0.0,2021-06-08 22:00:00
0.0,0.0,0.7,0.0,16.67,0.0,0.0,2021-06-08 23:00:00
0.0,0.0,0.0,0.0,15.25,0.0,0.0,2021-06-09 00:00:00
0.0,0.0,0.1,0.0,13.74,0.0,0.0,2021-06-09 01:00:00
0.0,0.0,0.1,0.0,13.04,0.0,0.0,2021-06-09 02:00:00
0.0,0.0,0.6,0.0,13.12,0.0,0.0,2021-06-09 03:00:00
0.0,0.0,0.7,0.0,12.73,0.0,0.0,2021-06-09 04:00:00
0.0,0.0,0.5,0.0,12.3,0.0,0.0,2021-06-09 05:00:00
56.0,0.0,0.2,0.0,13.13,0.0,0.0,2021-06-09 06:00:00
204.0,0.0,0.8,0.0,15.4,0.0,0.0,2021-06-09 07:00:00
284.0,0.0,0.7,0.0,18.92,0.0,0.0,2021-06-09 08:00:00
557.0,0.0,0.8,0.0,21.76,0.0,0.0,2021-06-09 09:00:00
707.0,0.0,0.7,0.0,23.0,0.0,0.0,2021-06-09 10:00:00
828.0,0.0,1.0,0.0,24.38,0.0,0.0,2021-06-09 11:00:00
893.0,0.0,0.9,0.0,25.18,0.0,0.0,2021-06-09 12:00:00
905.0,0.0,1.0,0.0,25.85,0.0,0.0,2021-06-09 13:00:00
861.0,0.0,1.4,0.0,26.49,0.0,0.0,2021-06-09 14:00:00
461.0,0.0,1.0,0.0,25.83,0.0,0.0,2021-06-09 15:00:00
466.0,0.0,2.0,0.0,25.18,0.0,0.0,2021-06-09 16:00:00
467.0,0.0,2.7,0.0,25.73,0.0,0.0,2021-06-09 17:00:00
288.0,0.0,2.8,0.0,24.96,0.0,0.0,2021-06-09 18:00:00
82.0,0.0,2.2,0.0,23.36,0.0,0.0,2021-06-09 19:00:00
13.0,0.0,1.1,0.0,21.47,0.0,0.0,2021-06-09 20:00:00
0.0,0.0,0.1,0.0,19.58,0.0,0.0,2021-06-09 21:00:00
0.0,0.0,0.0,0.0,17.14,0.0,0.0,2021-06-09 22:00:00
0.0,0.0,0.0,0.0,16.73,0.0,0.0,2021-06-09 23:00:00
0.0,0.0,0.0,0.0,15.29,0.0,0.0,2021-06-10 00:00:00
0.0,0.0,0.0,0.0,14.55,0.0,0.0,2021-06-10 01:00:00
0.0,0.0,0.0,0.0,13.35,0.0,0.0,2021-06-10 02:00:00
0.0,0.0,0.0,0.0,13.27,0.0,0.0,2021-06-10 03:00:00
0.0,0.0,0.0,0.0,12.85,0.0,0.0,2021-06-10 04:00:00
0.0,0.0,0.1,0.0,12.42,0.0,0.0,2021-06-10 05:00:00
60.0,0.0,0.2,0.0,13.67,0.0,0.0,2021-06-10 06:00:00
207.0,0.0,0.6,0.0,15.74,0.0,0.0,2021-06-10 07:00:00
285.0,0.0,0.7,0.0,18.2,0.0,0.0,2021-06-10 08:00:00
558.0,0.0,0.9,0.0,20.01,0.0,0.0,2021-06-10 09:00:00
711.0,0.0,0.5,0.0,22.39,0.0,0.0,2021-06-10 10:00:00
828.0,0.0,0.9,0.0,23.6,0.0,0.0,2021-06-10 11:00:00
895.0,0.0,1.4,0.0,24.72,0.0,0.0,2021-06-10 12:00:00
908.0,0.0,1.5,0.0,25.46,0.0,0.0,2021-06-10 13:00:00
875.0,0.0,1.5,0.0,25.81,0.0,0.0,2021-06-10 14:00:00
681.0,0.0,1.6,0.0,26.33,0.0,0.0,2021-06-10 15:00:00
329.0,0.0,2.3,0.0,24.34,0.0,0.0,2021-06-10 16:00:00
266.0,0.0,2.2,0.0,22.32,0.0,0.0,2021-06-10 17:00:00
84.0,0.0,1.6,0.0,21.12,0.0,0.0,2021-06-10 18:00:00
43.0,0.0,1.1,0.0,20.2,0.0,0.0,2021-06-10 19:00:00
16.0,0.0,0.4,0.0,19.08,0.0,0.0,2021-06-10 20:00:00
0.0,0.0,0.0,0.0,17.33,0.0,0.0,2021-06-10 21:00:00
0.0,0.0,0.0,0.0,15.84,0.0,0.0,2021-06-10 22:00:00
0.0,0.0,0.0,0.0,15.24,0.0,0.0,2021-06-10 23:00:00
0.0,0.0,0.0,0.0,14.88,0.0,0.0,2021-06-11 00:00:00
0.0,0.0,0.0,0.0,14.33,0.0,0.0,2021-06-11 01:00:00
0.0,0.0,0.0,0.0,14.17,0.0,0.0,2021-06-11 02:00:00
0.0,0.0,0.0,0.0,14.34,0.0,0.0,2021-06-11 03:00:00
0.0,0.0,0.0,0.0,14.43,0.0,0.0,2021-06-11 04:00:00
0.0,0.2,0.0,0.0,13.35,0.0,0.0,2021-06-11 05:00:00
54.0,0.0,0.0,0.0,13.75,0.0,0.0,2021-06-11 06:00:00
185.0,0.0,0.0,0.0,16.38,0.0,0.0,2021-06-11 07:00:00
306.0,0.0,0.0,0.0,19.13,0.0,0.0,2021-06-11 08:00:00
543.0,0.0,0.5,0.0,21.22,0.0,0.0,2021-06-11 09:00:00
697.0,0.0,1.0,0.0,22.52,0.0,0.0,2021-06-11 10:00:00
779.0,0.0,1.2,0.0,23.83,0.0,0.0,2021-06-11 11:00:00
862.0,0.0,1.1,0.0,24.78,0.0,0.0,2021-06-11 12:00:00
907.0,0.0,1.3,0.0,25.97,0.0,0.0,2021-06-11 13:00:00
799.0,0.0,1.5,0.0,26.34,0.0,0.0,2021-06-11 14:00:00
777.0,0.0,1.1,0.0,27.08,0.0,0.0,2021-06-11 15:00:00
630.0,0.0,1.3,0.0,26.95,0.0,0.0,2021-06-11 16:00:00
457.0,0.0,1.1,0.0,26.8,0.0,0.0,2021-06-11 17:00:00
259.0,0.0,1.4,0.0,25.9,0.0,0.0,2021-06-11 18:00:00
105.0,0.0,0.7,0.0,24.87,0.0,0.0,2021-06-11 19:00:00
15.0,0.0,0.9,0.0,22.46,0.0,0.0,2021-06-11 20:00:00
0.0,0.0,0.0,0.0,20.91,0.0,0.0,2021-06-11 21:00:00
0.0,0.0,0.0,0.0,19.52,0.0,0.0,2021-06-11 22:00:00
0.0,0.0,0.5,0.0,19.89,0.0,0.0,2021-06-11 23:00:00
0.0,0.0,0.4,0.0,18.96,0.0,0.0,2021-06-12 00:00:00
0.0,0.0,0.2,0.0,18.21,0.0,0.0,2021-06-12 01:00:00
0.0,0.0,0.4,0.0,17.81,0.0,0.0,2021-06-12 02:00:00
0.0,0.0,0.8,0.0,17.4,0.0,0.0,2021-06-12 03:00:00
0.0,0.0,0.3,0.0,16.89,0.0,0.0,2021-06-12 04:00:00
0.0,0.0,0.0,0.0,16.1,0.0,0.0,2021-06-12 05:00:00
25.0,0.0,0.1,0.0,16.86,0.0,0.0,2021-06-12 06:00:00
74.0,0.0,0.0,0.0,17.61,0.0,0.0,2021-06-12 07:00:00
206.0,0.0,0.7,0.0,19.58,0.0,0.0,2021-06-12 08:00:00
512.0,0.0,0.4,0.0,22.06,0.0,0.0,2021-06-12 09:00:00
611.0,0.0,0.6,0.0,23.31,0.0,0.0,2021-06-12 10:00:00
790.0,0.0,0.4,0.0,25.19,0.0,0.0,2021-06-12 11:00:00
930.0,0.0,1.0,0.0,26.1,0.0,0.0,2021-06-12 12:00:00
402.0,0.0,0.6,0.0,25.6,0.0,0.0,2021-06-12 13:00:00
752.0,0.0,1.2,0.0,26.11,0.0,0.0,2021-06-12 14:00:00
822.0,0.0,1.5,0.0,26.94,0.0,0.0,2021-06-12 15:00:00
555.0,0.0,1.6,0.0,26.72,0.0,0.0,2021-06-12 16:00:00
423.0,0.0,1.3,0.0,26.83,0.0,0.0,2021-06-12 17:00:00
286.0,0.0,1.7,0.0,26.1,0.0,0.0,2021-06-12 18:00:00
84.0,0.0,0.6,0.0,25.1,0.0,0.0,2021-06-12 19:00:00
38.0,0.0,0.1,0.0,24.51,0.0,0.0,2021-06-12 20:00:00
0.0,0.0,0.1,0.0,22.25,0.0,0.0,2021-06-12 21:00:00
0.0,0.0,0.0,0.0,21.12,0.0,0.0,2021-06-12 22:00:00
0.0,0.0,0.1,0.0,20.16,0.0,0.0,2021-06-12 23:00:00
0.0,0.0,0.0,0.0,18.6,0.0,0.0,2021-06-13 00:00:00
0.0,0.0,0.0,0.0,17.62,0.0,0.0,2021-06-13 01:00:00
0.0,0.0,0.0,0.0,17.59,0.0,0.0,2021-06-13 02:00:00
0.0,0.0,0.3,0.0,18.41,0.0,0.0,2021-06-13 03:00:00
0.0,0.0,0.4,0.0,17.32,0.0,0.0,2021-06-13 04:00:00
0.0,0.0,0.0,0.0,16.23,0.0,0.0,2021-06-13 05:00:00
48.0,0.0,0.0,0.0,16.46,0.0,0.0,2021-06-13 06:00:00
140.0,0.0,0.2,0.0,18.44,0.0,0.0,2021-06-13 07:00:00
303.0,0.0,0.0,0.0,21.17,0.0,0.0,2021-06-13 08:00:00
383.0,0.0,0.5,0.0,21.95,0.0,0.0,2021-06-13 09:00:00
502.0,0.0,0.5,0.0,23.17,0.0,0.0,2021-06-13 10:00:00
817.0,0.0,0.5,0.0,25.39,0.0,0.0,2021-06-13 11:00:00
948.0,0.0,1.0,0.0,26.11,0.0,0.0,2021-06-13 12:00:00
867.0,0.0,1.2,0.0,26.85,0.0,0.0,2021-06-13 13:00:00
947.0,0.0,1.3,0.0,27.04,0.0,0.0,2021-06-13 14:00:00
266.0,0.0,0.2,0.0,25.99,0.0,0.0,2021-06-13 15:00:00
298.0,0.2,0.5,0.0,24.56,0.0,0.0,2021-06-13 16:00:00
492.0,0.0,0.3,0.0,26.91,0.0,0.0,2021-06-13 17:00:00
219.0,0.0,1.1,0.0,26.44,0.0,0.0,2021-06-13 18:00:00
99.0,0.0,1.3,0.0,23.39,0.0,0.0,2021-06-13 19:00:00
21.0,0.0,0.3,0.0,22.31,0.0,0.0,2021-06-13 20:00:00
0.0,0.0,0.0,0.0,20.24,0.0,0.0,2021-06-13 21:00:00
0.0,0.0,0.1,0.0,19.18,0.0,0.0,2021-06-13 22:00:00
0.0,0.0,0.0,0.0,18.35,0.0,0.0,2021-06-13 23:00:00
0.0,0.0,0.0,0.0,17.54,0.0,0.0,2021-06-14 00:00:00
0.0,0.0,0.1,0.0,17.23,0.0,0.0,2021-06-14 01:00:00
0.0,0.0,0.5,0.0,17.08,0.0,0.0,2021-06-14 02:00:00
0.0,0.0,0.5,0.0,16.68,0.0,0.0,2021-06-14 03:00:00
0.0,0.0,0.4,0.0,16.59,0.0,0.0,2021-06-14 04:00:00
0.0,0.0,0.0,0.0,15.52,0.0,0.0,2021-06-14 05:00:00
52.0,0.0,0.0,0.0,16.01,0.0,0.0,2021-06-14 06:00:00
195.0,0.0,0.5,0.0,18.16,0.0,0.0,2021-06-14 07:00:00
277.0,0.0,0.3,0.0,21.08,0.0,0.0,2021-06-14 08:00:00
542.0,0.0,0.9,0.0,22.64,0.0,0.0,2021-06-14 09:00:00
674.0,0.0,1.3,0.0,24.27,0.0,0.0,2021-06-14 10:00:00
812.0,0.0,2.0,0.0,25.42,0.0,0.0,2021-06-14 11:00:00
882.0,0.0,2.6,0.0,26.49,0.0,0.0,2021-06-14 12:00:00
965.0,0.0,2.7,0.0,27.19,0.0,0.0,2021-06-14 13:00:00
768.0,0.0,2.7,0.0,27.42,0.0,0.0,2021-06-14 14:00:00
798.0,0.0,2.5,0.0,27.96,0.0,0.0,2021-06-14 15:00:00
670.0,0.0,2.5,0.0,27.95,0.0,0.0,2021-06-14 16:00:00
467.0,0.0,2.4,0.0,27.78,0.0,0.0,2021-06-14 17:00:00
211.0,0.0,2.6,0.0,26.74,0.0,0.0,2021-06-14 18:00:00
119.0,0.0,2.7,0.0,25.84,0.0,0.0,2021-06-14 19:00:00
23.0,0.0,1.9,0.0,24.12,0.0,0.0,2021-06-14 20:00:00
